Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,25,14,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637612666374910119,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.5,0,14,10,10,0
0,637612666375059722,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637612666440500012,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,637612666454129880,MissTarget,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,4
0,637612666458467896,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637612666459126162,ChangePlayerColor,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637612666460801738,MoveLeftKeyUp,1,0,0,1,-2.824417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637612666463474675,MoveRightKeyDown,0,1,1,0,-2.993149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637612666464122979,MissTarget,0,0,0,0,-0.8868589,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,3
0,637612666464162852,LateResponse,0,0,0,0,0,0,0,1,0,3,2,0,0,0,-5,0,0,0,0,0,0,0,0,0,-2
0,637612666465489357,MoveRightKeyUp,0,1,0,1,-0.262773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,637612666468147450,MoveLeftKeyDown,1,0,1,0,-0.01025299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
