Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,25,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637613538373490264,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,637613538373560112,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637613538435721038,MissTarget,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
0,637613538442140391,MissTarget,0,0,0,0,0,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2
0,637613538448717213,MissTarget,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-3
0,637613538452811494,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2
0,637613538454576777,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,637613538456102750,MoveRightKeyUp,0,1,0,1,2.793444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,637613538458386589,ChangePlayerColor,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,637613538459274239,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7
0,637613538465463279,AvoidResponse,0,0,0,0,0,0,0,-1,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,12
0,637613538466360877,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,637613538467697286,MoveRightKeyUp,0,1,0,1,5.764838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,637613538467956614,MissTarget,0,0,0,0,5.904696,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,11
0,637613538470439968,MoveLeftKeyDown,1,0,1,0,5.998741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,637613538471985822,MoveLeftKeyUp,1,0,0,1,3.182909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,637613538472235185,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,16
0,637613538474793464,MoveRightKeyDown,0,1,1,0,3.001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,637613538475940427,MoveRightKeyUp,0,1,0,1,5.597381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,637613538478658237,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,21
0,637613538479496027,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,637613538485445175,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,637613538486113380,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,637613538486183226,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,31
