Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,25,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637614504819787317,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,637614504819926941,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637614504883019112,MissTarget,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
0,637614504883802352,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,637614504885068971,MoveLeftKeyUp,1,0,0,1,-2.661264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,637614504890035866,MissTarget,0,0,0,0,-2.999997,-1,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2
0,637614504893975376,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,637614504894384242,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3
0,637614504897635550,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637614504899091663,MoveRightKeyUp,0,1,0,1,-0.1637224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637614504900737323,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8
0,637614504901216070,AvoidResponse,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,13
0,637614504908810891,MoveRightKeyDown,0,1,1,0,-2.360567E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,637614504909758362,AvoidObstacle,0,0,0,0,2.836278,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,18
0,637614504910187219,MoveRightKeyUp,0,1,0,1,2.836278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637614504916116877,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,23
0,637614504920445213,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,28
0,637614504926469121,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0,637614504927107410,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,33
0,637614504928144658,MoveRightKeyUp,0,1,0,1,5.920867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637614504928782931,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637614504935352304,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637614504935412153,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,43
0,637614504935731301,AvoidObstacle,0,0,0,0,6,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,48
0,637614504938623836,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
0,637614504939925477,MoveLeftKeyUp,1,0,0,1,3.163723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
0,637614504942448729,AvoidObstacle,0,0,0,0,3.000488,0,0,0,0,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,53
0,637614504946617599,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,58
0,637614504948273160,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
0,637614504949594802,MoveLeftKeyUp,1,0,0,1,0.1637224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
0,637614504953297138,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,63
0,637614504955911917,MoveRightKeyDown,0,1,1,0,1.639818E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
