Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,25,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637613502577887057,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,637613502577916967,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637613502640099418,MissTarget,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
0,637613502646841399,MissTarget,0,0,0,0,0,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-2
0,637613502653294409,AvoidObstacle,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,3
0,637613502654630812,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637613502657602864,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8
0,637613502661622119,LateResponse,0,0,0,0,0,0,0,1,0,1,2,0,0,0,-5,0,0,0,0,0,0,0,0,0,3
0,637613502663935933,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637613502664573313,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8
0,637613502665929686,MoveRightKeyUp,0,1,0,1,2.961753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,637613502671953583,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,637613502672611828,AvoidObstacle,0,0,0,0,0.338736,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,13
0,637613502673299987,MoveLeftKeyUp,1,0,0,1,0.1637224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,637613502674636418,MoveLeftKeyDown,1,0,1,0,0.008935008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,637613502675573907,MoveLeftKeyUp,1,0,0,1,-2.660255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,637613502676920306,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,18
0,637613502681344779,MoveRightKeyDown,0,1,1,0,-2.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637613502682596506,MoveRightKeyUp,0,1,0,1,-0.1637223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637613502682636397,ChangePlayerColor,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637613502683593839,MoveLeftKeyDown,1,0,1,0,-0.01848622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637613502684970161,MoveLeftKeyUp,1,0,0,1,-2.837286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,637613502685588506,AvoidObstacle,0,0,0,0,-2.981628,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,23
0,637613502689797270,LateResponse,0,0,0,0,0,0,0,1,0,2,3,0,0,0,-5,0,0,0,0,0,0,0,0,0,18
0,637613502690166268,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,23
0,637613502692405430,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
0,637613502693771759,MoveLeftKeyUp,1,0,0,1,-5.836277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
