GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,116658.9,3,31,31,0,0.8705288,0.9348968,0,2.476349,2.594635,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.5)","(-2.9, 8.4, -36.5)","(33.1, 11.2, -34.5)","(-32.2, 6.2, -38.1)","(0.3, -0.1, 1.0)","(0.3, -0.2, 1.0)","(0.3, -0.1, 0.9)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.3, -0.1, 1.0)",Player (UnityEngine.CharacterController),3.711637,"(-0.7, 0.0, 0.7)","(-0.3, 2.5, 0.3)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(-0.2, 3.9, 3.7)","(0.0, -1.0, 0.1, 0.1)"
0,121722,3,31,31,0,1,1,0,2.869217,2.954269,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-13.0, 7.6, -34.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7709482,0.7709482,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.5958,"(-0.1, -0.1, -1.0)","(-0.2, 1.5, 8.0)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.2, 0.0, 0.0, 1.0)"
0,121744.2,3,31,31,0,1,1,0,2.86937,2.954193,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-1.8, 8.4, -33.9)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.78514,0.78514,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.58963,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.0)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.5)","(0.2, 0.0, 0.0, 1.0)"
0,121765.6,3,31,31,0,1,1,0,2.869858,2.953186,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-1.1, 8.4, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7767597,0.7767597,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.57433,"(0.0, -0.1, -1.0)","(-0.1, 1.4, 8.0)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.5)","(0.2, 0.0, 0.0, 1.0)"
0,121785.1,3,31,31,0,1,1,0,2.869202,2.935608,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-0.7, 8.5, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7892678,0.7892678,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.56106,"(0.0, -0.1, -1.0)","(-0.1, 1.4, 8.1)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.4)","(0.2, 0.0, 0.0, 1.0)"
0,121804.7,3,31,31,0,1,1,0,2.865936,2.924637,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-0.9, 8.5, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.780219,0.780219,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.531,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.1)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.4)","(0.2, 0.0, 0.0, 1.0)"
0,121825.6,3,31,31,0,1,1,0,2.86441,2.929245,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-1.4, 8.4, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.78094,0.78094,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.51291,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.2)","(0.0, 0.0, 10.2)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.3)","(0.2, 0.0, 0.0, 1.0)"
0,121846.2,3,31,31,0,1,1,0,2.853897,2.91774,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-1.3, 8.4, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7815114,0.7815114,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.49298,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.3)","(0.0, 0.0, 10.3)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.2)","(0.2, 0.0, 0.0, 1.0)"
0,121867.9,3,31,31,0,1,1,0,2.830292,2.905167,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(-1.0, 8.4, -33.8)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7792042,0.7792042,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.47474,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.4)","(0.0, 0.0, 10.4)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.1)","(0.2, 0.0, 0.0, 1.0)"
0,121887.1,3,31,31,0,1,1,0,2.828415,2.902496,"(0.0, 0.0)","(0.6, 0.2)","(0.6, 0.4)","(0.0, 8.5, -33.7)","(31.1, 10.7, -31.2)","(-34.2, 6.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.7776665,0.7776665,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, 0.0, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.45995,"(0.0, -0.1, -1.0)","(-0.1, 1.5, 8.5)","(0.0, 0.0, 10.5)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.0)","(0.2, 0.0, 0.0, 1.0)"
