Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,25,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637613513831210231,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,637613513831270069,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637613513888776233,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,637613513890411864,MoveLeftKeyUp,1,0,0,1,-2.920867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,637613513891738358,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,637613513896390566,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637613513900419341,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,10
0,637613513900808302,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637613513902673324,MoveRightKeyUp,0,1,0,1,-0.07913248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637613513903969843,MoveRightKeyDown,0,1,1,0,-0.004318587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637613513904947238,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15
0,637613513905346169,MoveRightKeyUp,0,1,0,1,2.836042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,637613513908642694,MoveLeftKeyDown,1,0,1,0,2.999886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,637613513909310905,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,637613513909959193,MoveLeftKeyUp,1,0,0,1,0.1637162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,637613513911272123,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,20
0,637613513914953362,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,637613513915003213,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,1,100,0,0,0,0,0,0,0,10
0,637613513917366898,MoveLeftKeyDown,1,0,1,0,1.851482E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637613513917945350,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,15
0,637613513918633516,MoveLeftKeyUp,1,0,0,1,-2.836277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
