Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,25,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637598882057573084,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,637598882057862324,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637598882126775397,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,637598882128440939,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,637598882128953442,MoveLeftKeyUp,1,0,0,1,-2.930447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637598882137133545,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,10
0,637598882140902637,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637598882142976953,MoveRightKeyUp,0,1,0,1,-0.09755378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,637598882143515502,MissTarget,0,0,0,0,-0.02923168,-1,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,9
0,637598882147465984,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,637598882147635526,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,14
0,637598882149696354,MoveRightKeyDown,0,1,1,0,-9.087886E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,637598882151451668,MoveRightKeyUp,0,1,0,1,2.933513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,637598882154236048,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,19
0,637598882154515293,AvoidResponse,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,24
0,637598882156888968,MoveLeftKeyDown,1,0,1,0,2.999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,637598882158384940,MoveLeftKeyUp,1,0,0,1,0.177516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,637598882160479349,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,29
0,637598882168452729,MoveRightKeyDown,0,1,1,0,2.123313E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,637598882169340343,AvoidObstacle,0,0,0,0,2.444581,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,34
0,637598882170337683,MoveRightKeyUp,0,1,0,1,2.884156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,637598882174336013,MoveLeftKeyDown,1,0,1,0,2.999869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,637598882175802099,MissTarget,0,0,0,0,0.2018935,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,33
0,637598882175961670,MoveLeftKeyUp,1,0,0,1,0.2018935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637598882180165886,ChangePlayerColor,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637598882180325436,MoveRightKeyDown,0,1,1,0,0.0001105787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637598882181776696,MoveRightKeyUp,0,1,0,1,2.754312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0,637598882182225493,MissTarget,0,0,0,0,2.931158,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,32
0,637598882185137711,MoveLeftKeyDown,1,0,1,0,2.999578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,637598882186120273,MoveLeftKeyUp,1,0,0,1,0.3660017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,637598882187217383,LateResponse,0,0,0,0,0,0,0,1,0,3,4,0,0,0,-5,0,0,0,0,0,0,0,0,0,27
0,637598882188693387,MissTarget,0,0,0,0,0.00374067,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,26
0,637598882189999898,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,637598882193104090,MoveRightKeyDown,0,1,1,0,2.434553E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,637598882194656117,MoveRightKeyUp,0,1,0,1,2.788609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,637598882195184705,MissTarget,0,0,0,0,2.930487,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,25
0,637598882196488489,MoveRightKeyDown,0,1,1,0,2.990494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,637598882197655370,MoveRightKeyUp,0,1,0,1,5.613319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,637598882199320918,GetTarget,0,0,0,0,0,1,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,30
0,637598882202332868,MoveLeftKeyDown,1,0,1,0,5.999865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,637598882203998417,MoveLeftKeyUp,1,0,0,1,3.161049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,637598882205873394,GetTarget,0,0,0,0,0,1,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,35
0,637598882206132704,ChangePlayerColor,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,637598882207676216,MoveRightKeyDown,0,1,1,0,3.000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,637598882209441923,MoveRightKeyUp,0,1,0,1,5.893604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,637598882212207431,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,40
0,637598882213194790,AvoidResponse,0,0,0,0,0,0,0,-1,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,45
0,637598882213454095,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,637598882217105810,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,637598882218462192,MoveLeftKeyUp,1,0,0,1,3.30445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,637598882218621764,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,50
0,637598882227455895,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,55
0,637598882230086947,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,637598882231642780,MoveLeftKeyUp,1,0,0,1,0.1450959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,637598882233802540,AvoidObstacle,0,0,0,0,0.001621948,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,60
0,637598882235160469,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0,637598882237972951,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,65
0,637598882240750659,MoveRightKeyDown,0,1,1,0,1.280535E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,637598882242207495,MoveRightKeyUp,0,1,0,1,2.764658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,637598882242317213,LateResponse,0,0,0,0,0,0,0,1,0,4,3,0,0,0,-5,0,0,0,0,0,0,0,0,0,60
0,637598882243095143,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0,637598882244182218,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
0,637598882244640985,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,65
0,637598882248843989,MoveLeftKeyDown,1,0,1,0,2.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,637598882250509539,MoveLeftKeyUp,1,0,0,1,0.1755646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,637598882250848630,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,70
0,637598882253631189,MoveRightKeyDown,0,1,1,0,0.0008917607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
