Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,15,50,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637613519503614519,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,50,28,10,0
0,637613519503644440,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637613519559559800,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,637613519560846362,MissTarget,0,0,0,0,-2.999996,-1,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
0,637613519561554463,MoveLeftKeyUp,1,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,637613519563180120,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4
0,637613519563559107,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637613519564961602,MoveRightKeyUp,0,1,0,1,-5.925784E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637613519565859205,MoveLeftKeyDown,1,0,1,0,-1.755791E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637613519567878594,MoveLeftKeyUp,1,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,637613519567918492,MissTarget,0,0,0,0,-3,-1,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,3
0,637613519569184347,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637613519570191648,MoveLeftKeyUp,1,0,0,1,-5.999111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637613519570570636,MoveRightKeyDown,0,1,1,0,-5.99994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,637613519570879807,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8
0,637613519572186316,MoveRightKeyUp,0,1,0,1,-3.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,637613519573223548,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,637613519573831917,GetTarget,0,0,0,0,0,1,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,13
0,637613519574549996,MoveRightKeyUp,0,1,0,1,-5.926E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
