Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,25,14,20
GtecTime,UnityTimeTicks,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,637612673466065925,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.5,0,14,10,10,0
0,637612673466125776,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,637612673531007707,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,637612673531406657,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637612673532898829,MoveLeftKeyUp,1,0,0,1,-2.43793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637612673537367025,MoveRightKeyDown,0,1,1,0,-2.995722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637612673537606404,ChangePlayerColor,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637612673538892995,MoveRightKeyUp,0,1,0,1,-0.5841895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,637612673542658123,AvoidResponse,0,0,0,0,0,0,0,-1,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,10
0,637612673544672802,AvoidObstacle,0,0,0,0,-0.00105836,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,15
0,637612673550976877,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,20
0,637612673554657142,MoveRightKeyDown,0,1,1,0,-3.211122E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,637612673556013570,MoveRightKeyUp,0,1,0,1,2.381734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,637612673561080193,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,25
0,637612673562641630,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,637612673567224602,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,637612673567264492,ResponseToRightColor,0,0,0,0,0,0,0,1,1,4,2,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,35
0,637612673571204096,MoveLeftKeyDown,1,0,1,0,3.001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,637612673572650284,MoveLeftKeyUp,1,0,0,1,0.6442855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,637612673574859962,MissTarget,0,0,0,0,0.05343302,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,34
0,637612673576121844,MoveRightKeyDown,0,1,1,0,0.01634727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,637612673577972876,MoveRightKeyUp,0,1,0,1,2.562576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,637612673581095034,GetTarget,0,0,0,0,0,1,0,0,0,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,39
0,637612673594779496,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,44
0,637612673594919132,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673596086046,MoveLeftKeyUp,1,0,0,1,0.8365664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673597193120,MoveLeftKeyDown,1,0,1,0,0.2559816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673597621992,ChangePlayerColor,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673598040885,MoveLeftKeyUp,1,0,0,1,-1.574141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673599088121,MoveLeftKeyDown,1,0,1,0,-2.567159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673599756355,MoveLeftKeyUp,1,0,0,1,-4.151502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,637612673602648724,LateResponse,0,0,0,0,0,0,0,1,0,2,1,0,0,0,-5,0,0,0,0,0,0,0,0,0,39
0,637612673603755796,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0,637612673604733216,MissTarget,0,0,0,0,-5.992836,-1,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,38
0,637612673606523718,MoveRightKeyDown,0,1,1,0,-5.998785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,637612673608528417,MoveRightKeyUp,0,1,0,1,-3.350901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,637612673609521047,MoveRightKeyDown,0,1,1,0,-3.120134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,637612673611076926,MoveRightKeyUp,0,1,0,1,-0.5926792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,637612673611291438,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,43
0,637612673615440489,MoveLeftKeyDown,1,0,1,0,-0.005317377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673616846771,MoveLeftKeyUp,1,0,0,1,-2.225217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673618173266,ChangePlayerColor,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673621055658,GetTarget,0,0,0,0,0,1,0,0,0,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,48
0,637612673623219934,LateResponse,0,0,0,0,0,0,0,1,0,2,4,0,0,0,-5,0,0,0,0,0,0,0,0,0,43
0,637612673623349594,Attack,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673626245870,MoveRightKeyDown,0,1,1,0,-2.999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673628071043,MoveRightKeyUp,0,1,0,1,-0.4577453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,637612673634843174,AvoidObstacle,0,0,0,0,-0.0002951371,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,48
0,637612673644818132,AvoidObstacle,0,0,0,0,-6.993462E-09,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,53
