Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
1,300,300,15,25,20
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,2181703,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0,25,15.5,10,0
0,2187339,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2187483,MoveLeftKeyUp,1,0,0,1,-2.812962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2187673,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,2187743,MoveLeftKeyDown,1,0,1,0,-2.998421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,2187906,MoveLeftKeyUp,1,0,0,1,-5.871923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,2188318,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
0,2189205,AvoidObstacle,0,0,0,0,-6,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,15
0,2189580,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,2189724,MoveRightKeyUp,0,1,0,1,-3.206892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,2189848,MissTarget,0,0,0,0,-3.01405,-1,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,14
0,2190262,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19
0,2190338,MoveRightKeyDown,0,1,1,0,-3.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,2190478,MoveRightKeyUp,0,1,0,1,-0.2115243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,2190560,MoveRightKeyDown,0,1,1,0,-0.04775022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,2190662,MoveRightKeyUp,0,1,0,1,2.554806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,2191148,AvoidObstacle,0,0,0,0,2.999969,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,24
0,2191540,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29
0,2191574,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,2191685,MoveRightKeyUp,0,1,0,1,5.700383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,2192185,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34
0,2193070,AvoidObstacle,0,0,0,0,6,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,39
0,2193485,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,44
0,2193764,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,2193914,MoveLeftKeyUp,1,0,0,1,3.181477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0,2194129,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,49
0,2194366,MoveLeftKeyDown,1,0,1,0,3.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
0,2194514,MoveLeftKeyUp,1,0,0,1,0.1773055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
0,2194683,MoveLeftKeyDown,1,0,1,0,0.007363712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
0,2194791,MoveLeftKeyUp,1,0,0,1,-2.595134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
0,2195016,AvoidObstacle,0,0,0,0,-2.996353,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,54
0,2195429,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,59
0,2196313,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,64
0,2196718,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,69
0,2196837,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,2196952,MoveRightKeyUp,0,1,0,1,-0.3336084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,2197373,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,74
0,2197621,MoveLeftKeyDown,1,0,1,0,-1.02361E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,2197776,MoveLeftKeyUp,1,0,0,1,-2.8482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,2198007,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,79
0,2198830,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
0,2198880,AvoidObstacle,0,0,0,0,-0.7981444,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,84
0,2198930,MoveRightKeyUp,0,1,0,1,-0.4742443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0,2198999,MoveRightKeyDown,0,1,1,0,-0.1161948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0,2199091,MoveRightKeyUp,0,1,0,1,2.423241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
0,2199307,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,89
0,2200178,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,94
0,2200596,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,99
0,2200650,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
0,2200787,MoveRightKeyUp,0,1,0,1,5.780472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
0,2201218,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,104
0,2201411,MoveLeftKeyDown,1,0,1,0,5.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2201533,MoveLeftKeyUp,1,0,0,1,3.284256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
0,2201873,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,109
0,2202020,MoveLeftKeyDown,1,0,1,0,3.000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
0,2202129,MoveLeftKeyUp,1,0,0,1,0.3877163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
0,2202529,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,114
0,2202815,MoveRightKeyDown,0,1,1,0,7.745741E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2202925,MoveRightKeyUp,0,1,0,1,2.724035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
0,2203173,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,119
0,2203364,MoveRightKeyDown,0,1,1,0,2.999925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
0,2203507,MoveRightKeyUp,0,1,0,1,5.855649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
0,2203807,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,124
0,2204044,MoveLeftKeyDown,1,0,1,0,5.999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
0,2204170,MoveLeftKeyUp,1,0,0,1,3.256697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
0,2204462,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,129
0,2204634,MoveLeftKeyDown,1,0,1,0,3.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2204817,MoveLeftKeyUp,1,0,0,1,0.09436359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2205096,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,134
0,2205259,MoveLeftKeyDown,1,0,1,0,1.656316E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,2205392,MoveLeftKeyUp,1,0,0,1,-2.767863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
0,2205751,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,139
0,2205924,MoveRightKeyDown,0,1,1,0,-2.999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,2206071,MoveRightKeyUp,0,1,0,1,-0.1681575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,2206396,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,144
0,2206492,MoveRightKeyDown,0,1,1,0,-5.115988E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
0,2206637,MoveRightKeyUp,0,1,0,1,2.83058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
0,2207051,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,149
0,2207158,MoveRightKeyDown,0,1,1,0,2.999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
0,2207305,MoveRightKeyUp,0,1,0,1,5.828928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
0,2207673,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,154
0,2207920,MoveLeftKeyDown,1,0,1,0,5.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
0,2208042,MoveLeftKeyUp,1,0,0,1,3.269745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
0,2208318,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,159
0,2208474,MoveLeftKeyDown,1,0,1,0,3.000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
0,2208597,MoveLeftKeyUp,1,0,0,1,0.2677141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
0,2208974,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,164
0,2209132,MoveRightKeyDown,0,1,1,0,7.696345E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
0,2209259,MoveRightKeyUp,0,1,0,1,2.749378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
0,2209618,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,169
0,2210500,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,174
0,2210945,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,2211017,MoveLeftKeyUp,1,0,0,1,0.7379553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,2211092,MoveLeftKeyDown,1,0,1,0,0.1724114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,2211140,AvoidObstacle,0,0,0,0,-2.198241,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,179
0,2211191,MoveLeftKeyUp,1,0,0,1,-2.535226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,2211501,MoveLeftKeyDown,1,0,1,0,-2.998884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,2211562,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,184
0,2211602,MoveLeftKeyUp,1,0,0,1,-5.555766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,2211942,MoveRightKeyDown,0,1,1,0,-5.999419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,2212040,MoveRightKeyUp,0,1,0,1,-3.436513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,2212207,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,189
0,2212485,MoveLeftKeyDown,1,0,1,0,-3.00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
0,2212613,MoveLeftKeyUp,1,0,0,1,-5.753206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
0,2212851,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,194
0,2213148,MoveRightKeyDown,0,1,1,0,-5.999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
0,2213245,MoveRightKeyUp,0,1,0,1,-3.486117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
0,2213496,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,199
0,2213704,MoveRightKeyDown,0,1,1,0,-3.000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
0,2213846,MoveRightKeyUp,0,1,0,1,-0.1831721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
0,2214129,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,204
0,2214379,MoveRightKeyDown,0,1,1,0,-6.43125E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
0,2214497,MoveRightKeyUp,0,1,0,1,2.690406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
0,2214785,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,209
0,2215599,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
0,2215650,AvoidObstacle,0,0,0,0,0.6923189,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,214
0,2215727,MoveLeftKeyUp,1,0,0,1,0.2405595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
0,2216301,AvoidObstacle,0,0,0,0,2.208462E-06,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,219
0,2216718,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,224
0,2216877,MoveRightKeyDown,0,1,1,0,4.99015E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
0,2216978,MoveRightKeyUp,0,1,0,1,2.598203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
0,2217351,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,229
0,2217592,MoveLeftKeyDown,1,0,1,0,2.999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
0,2217714,MoveLeftKeyUp,1,0,0,1,0.2698842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
0,2218007,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,234
0,2218892,AvoidObstacle,0,0,0,0,2.848832E-11,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,239
0,2218916,MoveLeftKeyDown,1,0,1,0,2.848832E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
0,2219026,MoveLeftKeyUp,1,0,0,1,-2.636278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
0,2219051,MoveLeftKeyDown,1,0,1,0,-2.76531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
0,2219162,MoveLeftKeyUp,1,0,0,1,-5.661294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
0,2219285,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,244
0,2219624,MoveRightKeyDown,0,1,1,0,-5.999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
0,2219758,MoveRightKeyUp,0,1,0,1,-3.227859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
0,2219951,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,249
0,2220203,MoveLeftKeyDown,1,0,1,0,-3.000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
0,2220320,MoveLeftKeyUp,1,0,0,1,-5.67522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
0,2220585,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,254
0,2220838,MoveRightKeyDown,0,1,1,0,-5.99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
0,2220953,MoveRightKeyUp,0,1,0,1,-3.331486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
0,2221240,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,259
0,2221453,MoveRightKeyDown,0,1,1,0,-3.000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
0,2221581,MoveRightKeyUp,0,1,0,1,-0.2291456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
0,2221862,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,264
0,2222083,MoveRightKeyDown,0,1,1,0,-1.587774E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
0,2222223,MoveRightKeyUp,0,1,0,1,2.799649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
0,2222507,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,269
0,2222652,MoveRightKeyDown,0,1,1,0,2.999946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
0,2222787,MoveRightKeyUp,0,1,0,1,5.774886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
0,2223162,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,274
0,2223355,MoveLeftKeyDown,1,0,1,0,5.999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
0,2223451,MoveLeftKeyUp,1,0,0,1,3.433441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
0,2223807,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,279
0,2223903,MoveLeftKeyDown,1,0,1,0,3.000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
0,2224044,MoveLeftKeyUp,1,0,0,1,0.1982924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
0,2224451,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,284
0,2224545,MoveLeftKeyDown,1,0,1,0,1.334721E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
0,2224680,MoveLeftKeyUp,1,0,0,1,-2.770097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
0,2225096,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,289
0,2225188,MoveLeftKeyDown,1,0,1,0,-2.999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
0,2225344,MoveLeftKeyUp,1,0,0,1,-5.847178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
0,2225751,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,294
0,2225922,MoveRightKeyDown,0,1,1,0,-5.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
0,2226040,MoveRightKeyUp,0,1,0,1,-3.314201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
0,2226385,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,299
0,2227277,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,304
0,2227685,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,309
0,2228557,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,314
0,2228962,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,319
0,2229013,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
0,2229129,MoveRightKeyUp,0,1,0,1,-0.3419074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
