Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
1,300,300,14,26,20
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,59859.4,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.72,0,26,16,10,0
0,65446.7,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65580.3,MoveRightKeyUp,0,1,0,1,2.784118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65804.45,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,66669.23,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,10
0,67071.12,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15
0,67345.59,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,67483.66,MoveLeftKeyUp,1,0,0,1,0.2151735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,67682.22,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20
0,67863.61,MoveLeftKeyDown,1,0,1,0,0.0001165412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,68038.28,MoveLeftKeyUp,1,0,0,1,-2.902799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,68304.45,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25
0,68511.47,MoveLeftKeyDown,1,0,1,0,-2.99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,68689.75,MoveLeftKeyUp,1,0,0,1,-5.91246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,68937.78,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30
0,69234.71,MoveRightKeyDown,0,1,1,0,-5.999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,69367.75,MoveRightKeyUp,0,1,0,1,-3.215176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,69571.12,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35
0,69813.41,MoveLeftKeyDown,1,0,1,0,-3.000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,69955.5,MoveLeftKeyUp,1,0,0,1,-5.81073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,70193.34,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40
0,71033.18,AvoidObstacle,0,0,0,0,-6,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,45
0,71121.3,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,71212.48,MoveRightKeyUp,0,1,0,1,-3.500412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,71345.13,MoveRightKeyDown,0,1,1,0,-3.035584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,71448.89,GetTarget,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,50
0,71455.72,MoveRightKeyUp,0,1,0,1,-0.3318118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,71821.96,MoveRightKeyDown,0,1,1,0,-0.0002355463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
