Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,15-28-10.492,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-28-10.496,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15-28-15.496,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,15-28-16.991,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-28-17.224,MoveRightKeyUp,0,1,0,1,1.652805,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-28-17.426,MoveLeftKeyDown,1,0,1,0,2.990736,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-28-17.515,MissTarget,0,0,0,0,2.222175,-1,3,0,0,0,0,0,0,0,-5,0,0,-5
0,15-28-17.616,MoveLeftKeyUp,1,0,0,1,1.733473,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,15-28-17.868,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,-5
0,15-28-17.972,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,93.33334,5
0,15-28-18.367,MissTarget,0,0,0,0,6.385725E-12,-1,0,0,0,0,0,0,0,0,-5,0,0,0
0,15-28-18.519,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,15-28-19.214,AvoidObstacle,0,0,0,0,2.631885E-28,0,0,0,0,0,0,1,-3,0,0,0,0,0
