Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-33-07.466,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-07.471,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16-33-12.510,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,16-33-13.075,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-13.198,MoveLeftKeyUp,1,0,0,1,-0.9127111,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-13.379,MoveRightKeyDown,0,1,1,0,-2.175585,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-13.531,MoveRightKeyUp,0,1,0,1,-1.161206,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-13.996,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
0,16-33-14.016,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,1,93.33334,10
0,16-33-14.335,MoveLeftKeyDown,1,0,1,0,-6.33568E-29,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-33-14.545,MoveLeftKeyUp,1,0,0,1,-1.313569,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-33-14.874,GetTarget,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,10
0,16-33-14.912,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,2,2,0,0,0,-10,1,96.66666,0
0,16-33-15.307,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-33-15.369,MissTarget,0,0,0,0,-3.525995,-1,-3,0,0,0,0,0,0,0,-5,0,0,-5
0,16-33-15.515,MoveLeftKeyUp,1,0,0,1,-4.46879,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-33-15.530,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-5
0,16-33-15.736,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-5
0,16-33-16.226,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-33-16.230,MissTarget,0,0,0,0,-5.852906,-1,-6,0,0,0,0,0,0,0,-5,0,0,-10
0,16-33-16.245,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,-20
0,16-33-16.452,MoveRightKeyUp,0,1,0,1,-4.358756,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,16-33-16.611,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-20
0,16-33-16.826,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,1,90,-10
0,16-33-17.086,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-15
0,16-33-17.124,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,16-33-17.376,MoveRightKeyUp,0,1,0,1,-1.233471,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,16-33-17.492,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-15
0,16-33-17.644,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,1,83.33334,-5
0,16-33-17.955,MissTarget,0,0,0,0,-7.358586E-19,-1,0,0,0,0,0,0,0,0,-5,0,0,-10
0,16-33-18.060,MoveLeftKeyDown,1,0,1,0,-2.581913E-23,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,16-33-18.289,MoveLeftKeyUp,1,0,0,1,-1.595623,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,16-33-18.406,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-10
0,16-33-18.513,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,1,76.66666,0
0,16-33-18.546,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,16-33-18.799,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-5
0,16-33-18.976,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-33-19.175,MoveLeftKeyUp,1,0,0,1,-4.399606,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-33-19.493,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-5
