Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-27-24.842,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-27-24.848,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16-27-29.863,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,16-27-31.869,MissTarget,0,0,0,0,0,-1,-6,0,0,0,0,0,0,0,-5,0,0,-5
0,16-27-32.728,MissTarget,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-5,0,0,-10
0,16-27-32.871,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-10
0,16-27-33.577,MissTarget,0,0,0,0,0,-1,-6,0,0,0,0,0,0,0,-5,0,0,-15
0,16-27-34.441,MissTarget,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-5,0,0,-20
0,16-27-34.749,HitObstacle,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-10,0,0,-30
0,16-27-35.294,AvoidObstacle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-30
0,16-27-35.883,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-30
0,16-27-36.149,MissTarget,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-5,0,0,-35
0,16-27-36.445,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35
0,16-27-36.514,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,-35
0,16-27-36.634,MoveRightKeyUp,0,1,0,1,1.311751,0,0,0,0,0,0,0,0,0,0,0,0,-35
0,16-27-37.008,MissTarget,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,-5,0,0,-40
