MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,14-20-40.666,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-45.676,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,14-20-46.297,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-46.510,MoveRightKeyUp,0,1,0,1,1.52842,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-47.165,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,14-20-47.215,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,0,100,-10
0,14-20-48.530,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,-10
0,14-20-48.882,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-10
0,14-20-48.897,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,0,93.33334,0
0,14-20-49.370,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-49.617,MoveRightKeyUp,0,1,0,1,4.729554,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-49.765,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0
0,14-20-49.903,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,0,86.66666,10
0,14-20-50.246,MissTarget,0,0,0,0,6,-1,6,0,0,0,0,0,0,0,-5,0,0,5
0,14-20-50.349,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-20-50.566,MoveLeftKeyUp,1,0,0,1,4.489801,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-20-50.685,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5
0,14-20-50.704,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,5
0,14-20-50.900,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,3,0,0,0,10,0,80,15
0,14-20-51.100,MissTarget,0,0,0,0,3,-1,3,0,0,0,0,0,0,0,-5,0,0,10
0,14-20-51.316,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-51.583,MoveRightKeyUp,0,1,0,1,4.843889,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-51.943,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-51.960,MissTarget,0,0,0,0,5.826363,-1,6,0,0,0,0,0,0,0,-5,0,0,5
0,14-20-52.231,MoveLeftKeyUp,1,0,0,1,3.973272,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-20-52.322,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,5
0,14-20-52.499,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,0,73.33334,15
0,14-20-52.767,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-20-52.820,MissTarget,0,0,0,0,2.58045,-1,3,0,0,0,0,0,0,0,-5,0,0,10
0,14-20-53.054,MoveLeftKeyUp,1,0,0,1,0.9989366,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-53.166,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,10
0,14-20-53.319,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,0,66.66666,20
0,14-20-53.558,MoveLeftKeyDown,1,0,1,0,4.143973E-15,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-20-53.800,MoveLeftKeyUp,1,0,0,1,-1.692844,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-20-54.024,GetTarget,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,20
0,14-20-54.087,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,2,2,0,0,0,-10,0,70,10
0,14-20-54.429,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-54.667,MoveRightKeyUp,0,1,0,1,-1.304842,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-20-54.885,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,10
0,14-20-55.001,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,3,0,0,0,10,0,63.33333,20
0,14-20-55.277,MoveRightKeyDown,0,1,1,0,-2.581395E-18,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-20-55.385,MissTarget,0,0,0,0,0.8015279,-1,0,0,0,0,0,0,0,0,-5,0,0,15
0,14-20-55.497,MoveRightKeyUp,0,1,0,1,1.525571,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-20-55.696,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,15
0,14-20-55.741,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,15
0,14-20-56.009,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,3,3,0,0,0,-10,0,66.66666,5
0,14-20-56.203,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-20-56.245,MissTarget,0,0,0,0,2.652422,-1,3,0,0,0,0,0,0,0,-5,0,0,0
0,14-20-56.423,MoveLeftKeyUp,1,0,0,1,1.460203,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-20-56.586,HitObstacle,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-10,0,0,-10
0,14-20-56.712,MoveRightKeyDown,0,1,1,0,0.0001228225,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,14-20-56.843,MoveRightKeyUp,0,1,0,1,0.9554633,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,14-20-57.103,AvoidObstacle,0,0,0,0,2.80415,0,0,0,0,0,0,1,0,0,0,0,0,-10
0,14-20-57.442,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,-10
0,14-20-57.532,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,3,3,0,0,0,-10,0,70,-20
0,14-20-57.947,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,14-20-58.170,MoveLeftKeyUp,1,0,0,1,1.441821,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,14-20-58.345,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,-20
0,14-20-58.590,MoveLeftKeyDown,1,0,1,0,8.13813E-10,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,14-20-58.813,MissTarget,0,0,0,0,-1.611782,-1,0,0,0,0,0,0,0,0,-5,0,0,-25
0,14-20-58.825,MoveLeftKeyUp,1,0,0,1,-1.611782,0,0,0,0,0,0,0,0,0,0,0,0,-25
0,14-20-58.849,LateResponse,0,0,0,0,0,0,0,1,0,3,1,0,0,0,-10,0,0,-35
0,14-20-59.162,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,-35
0,14-20-59.499,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-35
0,14-20-59.662,LateResponse,0,0,0,0,0,0,0,1,0,3,2,0,0,0,-10,0,0,-45
0,14-20-59.719,MoveLeftKeyUp,1,0,0,1,-4.539996,0,0,0,0,0,0,0,0,0,0,0,0,-45
0,14-21-00.024,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,-45
0,14-21-00.256,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,2,0,0,0,10,0,63.33333,-35
0,14-21-00.531,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-35
0,14-21-00.705,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-35
0,14-21-00.747,MoveRightKeyUp,0,1,0,1,-4.480505,0,0,0,0,0,0,0,0,0,0,0,0,-35
0,14-21-00.903,GetTarget,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,-35
0,14-21-01.176,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,2,2,0,0,0,-10,0,66.66666,-45
0,14-21-01.386,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-50
0,14-21-02.244,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,-6,0,0,0,0,-50
0,14-21-02.583,GetTarget,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,-50
0,14-21-03.084,AvoidResponse,0,0,0,0,0,0,0,-1,0,2,2,0,0,0,5,0,0,-45
0,14-21-03.957,MissTarget,0,0,0,0,-3,-1,-6,0,0,0,0,0,0,0,-5,0,0,-50
0,14-21-04.303,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,-50
0,14-21-04.808,LateResponse,0,0,0,0,0,0,0,1,0,2,3,0,0,0,-10,0,0,-60
0,14-21-05.467,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-60
0,14-21-05.672,MoveLeftKeyUp,1,0,0,1,-4.43231,0,0,0,0,0,0,0,0,0,0,0,0,-60
0,14-21-05.677,MissTarget,0,0,0,0,-4.474652,-1,-6,0,0,0,0,0,0,0,-5,0,0,-65
0,14-21-05.713,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-65
0,14-21-05.765,MoveRightKeyDown,0,1,1,0,-5.082514,0,0,0,0,0,0,0,0,0,0,0,0,-65
0,14-21-06.013,MoveRightKeyUp,0,1,0,1,-3.359333,0,0,0,0,0,0,0,0,0,0,0,0,-65
0,14-21-06.044,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-65
0,14-21-06.531,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-70
0,14-21-06.547,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,-80
0,14-21-07.274,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-80
0,14-21-07.384,MissTarget,0,0,0,0,-2.18655,-1,0,0,0,0,0,0,0,0,-5,0,0,-85
0,14-21-08.243,MissTarget,0,0,0,0,7.144368E-23,-1,3,0,0,0,0,0,0,0,-5,0,0,-90
0,14-21-08.403,MoveRightKeyUp,0,1,0,1,7.856824E-29,0,0,0,0,0,0,0,0,0,0,0,0,-90
0,14-21-08.595,MoveRightKeyDown,0,1,1,0,6.263406E-36,0,0,0,0,0,0,0,0,0,0,0,0,-90
0,14-21-08.837,MoveRightKeyUp,0,1,0,1,1.711941,0,0,0,0,0,0,0,0,0,0,0,0,-90
0,14-21-09.100,MissTarget,0,0,0,0,2.999925,-1,6,0,0,0,0,0,0,0,-5,0,0,-95
0,14-21-09.442,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-95
0,14-21-09.945,AvoidResponse,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,5,0,0,-90
0,14-21-10.050,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-90
0,14-21-10.405,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-90
0,14-21-10.459,MoveLeftKeyUp,1,0,0,1,0.1501198,0,0,0,0,0,0,0,0,0,0,0,0,-90
0,14-21-10.720,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-90
0,14-21-10.814,MissTarget,0,0,0,0,4.193357E-14,-1,0,0,0,0,0,0,0,0,-5,0,0,-95
