MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,14-22-58.467,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-23-03.477,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,14-23-03.978,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-23-04.166,MoveLeftKeyUp,1,0,0,1,-1.359698,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14-23-04.970,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
0,14-23-05.052,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,0,93.33334,10
0,14-23-05.312,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-23-05.568,MoveRightKeyUp,0,1,0,1,-1.325495,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-23-05.828,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,10
0,14-23-05.890,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,0,86.66666,20
0,14-23-06.262,MoveLeftKeyDown,1,0,1,0,7.359642E-21,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-23-06.329,MissTarget,0,0,0,0,-0.5174211,-1,0,0,0,0,0,0,0,0,-5,0,0,15
0,14-23-06.462,MoveLeftKeyUp,1,0,0,1,-1.403553,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-06.687,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,15
0,14-23-06.800,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,2,0,0,0,10,0,80,25
0,14-23-07.162,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-07.186,MissTarget,0,0,0,0,-3.208368,-1,-3,0,0,0,0,0,0,0,-5,0,0,20
0,14-23-07.337,MoveLeftKeyUp,1,0,0,1,-4.22441,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-23-07.559,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,20
0,14-23-07.607,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,0,73.33334,30
0,14-23-07.973,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,30
0,14-23-08.042,MissTarget,0,0,0,0,-5.471225,-1,-6,0,0,0,0,0,0,0,-5,0,0,25
0,14-23-08.196,MoveRightKeyUp,0,1,0,1,-4.445649,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-08.409,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,25
0,14-23-08.490,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25
0,14-23-08.494,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,0,66.66666,35
0,14-23-08.895,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,35
0,14-23-08.907,MissTarget,0,0,0,0,-3.11957,-1,-3,0,0,0,0,0,0,0,-5,0,0,30
0,14-23-09.093,MoveLeftKeyUp,1,0,0,1,-4.281227,0,0,0,0,0,0,0,0,0,0,0,0,30
0,14-23-09.269,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,30
0,14-23-09.304,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,0,70,20
0,14-23-09.726,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-23-09.757,MissTarget,0,0,0,0,-5.728468,-1,-6,0,0,0,0,0,0,0,-5,0,0,15
0,14-23-09.926,MoveRightKeyUp,0,1,0,1,-4.596008,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-10.127,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,15
0,14-23-10.280,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,0,63.33333,25
0,14-23-10.521,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-10.616,MissTarget,0,0,0,0,-3.710164,-1,-3,0,0,0,0,0,0,0,-5,0,0,20
0,14-23-10.725,MoveLeftKeyUp,1,0,0,1,-4.420181,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-23-10.970,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,20
0,14-23-11.046,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,0,56.66667,30
0,14-23-11.379,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,30
0,14-23-11.483,MissTarget,0,0,0,0,-5.163044,-1,-6,0,0,0,0,0,0,0,-5,0,0,25
0,14-23-11.564,MoveRightKeyUp,0,1,0,1,-4.643781,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-11.844,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,25
0,14-23-11.961,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,0,50,35
0,14-23-12.254,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,35
0,14-23-12.330,MissTarget,0,0,0,0,-3.58177,-1,-3,0,0,0,0,0,0,0,-5,0,0,30
0,14-23-12.451,MoveLeftKeyUp,1,0,0,1,-4.281653,0,0,0,0,0,0,0,0,0,0,0,0,30
0,14-23-12.689,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,30
0,14-23-12.755,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,0,43.33333,40
0,14-23-13.166,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,40
0,14-23-13.186,MissTarget,0,0,0,0,-5.817458,-1,-6,0,0,0,0,0,0,0,-5,0,0,35
0,14-23-13.434,MoveRightKeyUp,0,1,0,1,-4.134611,0,0,0,0,0,0,0,0,0,0,0,0,35
0,14-23-13.497,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,35
0,14-23-13.508,HitObstacle,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-10,0,0,25
0,14-23-13.733,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-14.043,AvoidObstacle,0,0,0,0,-0.7895423,0,0,0,0,0,0,1,-3,0,0,0,0,25
0,14-23-14.142,MoveRightKeyUp,0,1,0,1,-0.2271345,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-14.390,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,25
0,14-23-14.896,LateResponse,0,0,0,0,0,0,0,1,0,3,1,0,0,0,-10,0,0,15
0,14-23-14.994,MoveRightKeyDown,0,1,1,0,4.843004E-36,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-15.211,MoveRightKeyUp,0,1,0,1,1.516012,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-15.268,HitObstacle,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-10,0,0,5
0,14-23-15.603,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-23-15.756,AvoidObstacle,0,0,0,0,4.114778,0,0,0,0,0,0,1,3,0,0,0,0,5
0,14-23-15.779,MoveRightKeyUp,0,1,0,1,4.224064,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14-23-16.114,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,5
0,14-23-16.191,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,2,0,0,0,10,0,36.66667,15
0,14-23-16.480,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-16.681,MoveLeftKeyUp,1,0,0,1,4.588355,0,0,0,0,0,0,0,0,0,0,0,0,15
0,14-23-16.966,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,15
0,14-23-17.014,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,2,0,0,0,10,0,30,25
0,14-23-17.334,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25
0,14-23-17.473,MissTarget,0,0,0,0,1.981629,-1,3,0,0,0,0,0,0,0,-5,0,0,20
0,14-23-17.534,MoveLeftKeyUp,1,0,0,1,1.607315,0,0,0,0,0,0,0,0,0,0,0,0,20
0,14-23-17.817,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,20
0,14-23-17.927,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,3,3,0,0,0,-10,0,33.33333,10
0,14-23-18.184,MoveRightKeyDown,0,1,1,0,-2.108453E-20,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-23-18.401,MoveRightKeyUp,0,1,0,1,1.520793,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14-23-18.503,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,10
0,14-23-18.670,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,10
0,14-23-18.750,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,3,0,0,0,10,0,26.66667,20
