Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
30,30,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,19-21-59.370,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-21-59.375,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,19-22-04.373,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,19-22-05.169,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-22-05.388,MoveRightKeyUp,0,1,0,1,1.556458,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-22-05.861,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
0,19-22-06.139,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,33.33333,10
0,19-22-06.370,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,19-22-06.612,MoveLeftKeyUp,1,0,0,1,1.31229,0,0,0,0,0,0,0,0,0,0,0,0,10
0,19-22-06.762,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,10
0,19-22-06.931,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,0,20
0,19-22-06.934,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
0,19-22-07.375,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,20
0,19-22-08.434,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20
0,19-22-08.442,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
0,19-22-08.725,MoveLeftKeyDown,1,0,1,0,1.181773E-16,0,0,0,0,0,0,0,0,0,0,0,0,20
0,19-22-08.969,MoveLeftKeyUp,1,0,0,1,-1.709264,0,0,0,0,0,0,0,0,0,0,0,0,20
0,19-22-09.098,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20
0,19-22-09.412,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,2,100,10
0,19-22-09.591,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,5
0,19-22-09.690,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-09.912,MoveLeftKeyUp,1,0,0,1,-4.554331,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-10.041,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5
0,19-22-10.071,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,2,100,-5
0,19-22-10.440,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-22-10.450,MissTarget,0,0,0,0,-5.889879,-1,-6,0,0,0,0,0,0,0,-5,0,0,-10
0,19-22-10.681,MoveRightKeyUp,0,1,0,1,-4.315781,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-22-10.822,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,-10
0,19-22-10.856,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,2,33.33333,0
0,19-22-11.305,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-5
0,19-22-11.450,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-5
0,19-22-11.511,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-22-11.711,MoveRightKeyUp,0,1,0,1,-1.598627,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-22-12.162,AvoidObstacle,0,0,0,0,-1.249103E-09,0,0,0,0,0,0,1,-6,0,0,0,0,-5
0,19-22-13.021,AvoidObstacle,0,0,0,0,1.206413E-38,0,0,0,0,0,0,1,-3,0,0,0,0,-5
0,19-22-13.361,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,-5
0,19-22-13.540,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,3,0,0,0,10,2,0,5
0,19-22-13.543,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
0,19-22-14.455,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5
0,19-22-15.043,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
0,19-22-15.052,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5
0,19-22-15.173,MoveRightKeyUp,0,1,0,1,1.206413E-38,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-15.214,MoveRightKeyDown,0,1,1,0,1.206413E-38,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-15.346,MoveRightKeyUp,0,1,0,1,0.9273261,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-15.395,MoveRightKeyDown,0,1,1,0,1.269581,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-22-15.507,MoveRightKeyUp,0,1,0,1,2.058271,0,0,0,0,0,0,0,0,0,0,0,0,5
