Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,18-19-24.289,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18-19-29.299,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,18-19-30.543,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18-19-30.737,MoveLeftKeyUp,1,0,0,1,-1.384357,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18-19-30.904,GetTarget,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
0,18-19-31.063,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,2,2,0,0,0,-10,0,100,-10
0,18-19-31.301,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,-15
0,18-19-31.750,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,18-19-31.956,MoveRightKeyUp,0,1,0,1,-1.566277,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,18-19-32.154,AvoidObstacle,0,0,0,0,-0.06283948,0,0,0,0,0,0,1,-6,0,0,0,0,-15
0,18-19-32.325,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-15
0,18-19-33.009,AvoidObstacle,0,0,0,0,6.188017E-30,0,0,0,0,0,0,1,-3,0,0,0,0,-15
0,18-19-33.359,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-15
0,18-19-33.861,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,-25
0,18-19-34.725,MissTarget,0,0,0,0,6.366191E-39,-1,-3,0,0,0,0,0,0,0,-5,0,0,-30
0,18-19-35.085,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,-30
0,18-19-35.351,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-30
0,18-19-35.587,MissTarget,0,0,0,0,7.386332E-39,-1,0,0,0,0,0,0,0,0,-5,0,0,-35
0,18-19-35.590,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,-45
