MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,15-02-21.569,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-02-26.576,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,15-02-28.205,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-02-28.353,MoveRightKeyUp,0,1,0,1,1.068737,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-02-28.575,MissTarget,0,0,0,0,2.645782,-1,6,0,0,0,0,0,0,0,-5,0,0,-5
0,15-02-28.913,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,-5
0,15-02-28.962,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,3,3,0,0,0,-10,0,100,-15
0,15-02-29.358,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,15-02-29.549,MoveRightKeyUp,0,1,0,1,4.363733,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,15-02-29.582,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-15
0,15-02-29.792,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-15
0,15-02-29.948,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,0,100,-25
0,15-02-30.289,MissTarget,0,0,0,0,6,-1,6,0,0,0,0,0,0,0,-5,0,0,-30
0,15-02-30.302,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-30
0,15-02-30.543,MoveLeftKeyUp,1,0,0,1,4.267687,0,0,0,0,0,0,0,0,0,0,0,0,-30
0,15-02-30.675,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-30
0,15-02-31.145,MissTarget,0,0,0,0,3,-1,3,0,0,0,0,0,0,0,-5,0,0,-35
