MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,15-39-31.443,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15-39-36.464,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,15-39-37.965,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
0,15-39-38.465,MissTarget,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-5,0,0,-5
0,15-39-38.469,LateResponse,0,0,0,0,0,0,0,1,0,2,1,0,0,0,-10,0,0,-15
0,15-39-39.316,MissTarget,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,-5,0,0,-20
0,15-39-39.477,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-20
0,15-39-40.176,AvoidObstacle,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,-20
0,15-39-41.034,MissTarget,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,-5,0,0,-25
0,15-39-41.886,MissTarget,0,0,0,0,0,-1,6,0,0,0,0,0,0,0,-5,0,0,-30
