Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
30,30,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-37-23.225,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-37-23.229,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16-37-28.240,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,16-37-28.670,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-37-28.866,MoveLeftKeyUp,1,0,0,1,-1.36568,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-37-29.724,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
0,16-37-29.895,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,1,33.33333,10
0,16-37-30.271,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-37-30.472,MoveLeftKeyUp,1,0,0,1,-4.406255,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-37-30.646,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,10
0,16-37-30.727,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,1,0,20
0,16-37-30.730,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
0,16-37-31.247,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,20
0,16-37-32.228,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20
0,16-37-32.239,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,20
0,16-37-32.702,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,20
0,16-37-32.898,MoveRightKeyUp,0,1,0,1,-4.610059,0,0,0,0,0,0,0,0,0,0,0,0,20
