Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
5,300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,19-40-21.185,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-40-21.188,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,19-40-26.193,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,19-40-27.745,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-40-27.790,MoveRightKeyUp,0,1,0,1,0.322371,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-40-27.920,MoveRightKeyDown,0,1,1,0,1.228591,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-40-28.099,MoveRightKeyUp,0,1,0,1,2.475092,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-40-28.199,MissTarget,0,0,0,0,3.218358,-1,3,0,0,0,0,0,0,0,-5,0,0,-5
0,19-40-28.478,MoveLeftKeyDown,1,0,1,0,5.125401,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-40-28.692,MoveLeftKeyUp,1,0,0,1,3.63441,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-40-28.788,MoveLeftKeyDown,1,0,1,0,3.039459,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-40-28.920,MoveLeftKeyUp,1,0,0,1,2.111984,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-40-29.016,MoveLeftKeyDown,1,0,1,0,1.440636,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,19-40-29.052,MissTarget,0,0,0,0,1.140534,-1,0,0,0,0,0,0,0,0,-5,0,0,-10
0,19-40-29.099,MoveLeftKeyUp,1,0,0,1,0.8572395,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.188,MoveLeftKeyDown,1,0,1,0,0.2379543,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.217,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-10
0,19-40-29.294,MoveLeftKeyUp,1,0,0,1,-0.5035132,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.431,MoveLeftKeyDown,1,0,1,0,-1.471215,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.569,MoveLeftKeyUp,1,0,0,1,-2.434341,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.720,MoveLeftKeyDown,1,0,1,0,-3.481476,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.848,MoveLeftKeyUp,1,0,0,1,-4.386846,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,19-40-29.909,MissTarget,0,0,0,0,-4.850931,-1,-3,0,0,0,0,0,0,0,-5,0,0,-15
0,19-40-29.989,MoveRightKeyDown,0,1,1,0,-5.249986,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.174,MoveRightKeyUp,0,1,0,1,-3.852498,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.268,MoveRightKeyDown,0,1,1,0,-3.225296,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.395,MoveRightKeyUp,0,1,0,1,-2.32432,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.493,MoveRightKeyDown,0,1,1,0,-1.634196,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.630,MoveRightKeyUp,0,1,0,1,-0.6719049,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,19-40-30.769,MissTarget,0,0,0,0,0.3517235,-1,-6,0,0,0,0,0,0,0,-5,0,0,-20
0,19-40-31.172,MoveLeftKeyDown,1,0,1,0,2.984015,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,19-40-31.194,TimesUp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20
0,19-40-31.198,TotalScore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20
