Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
15,30,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,19-25-10.362,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-25-10.367,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,19-25-15.367,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,19-25-16.448,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-25-16.664,MoveLeftKeyUp,1,0,0,1,-1.522376,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-25-16.873,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
0,19-25-17.186,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,33.33333,10
0,19-25-17.370,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,5
0,19-25-17.562,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-25-17.825,MoveRightKeyUp,0,1,0,1,-1.156002,0,0,0,0,0,0,0,0,0,0,0,0,5
0,19-25-18.224,MissTarget,0,0,0,0,-4.400017E-10,-1,0,0,0,0,0,0,0,0,-5,0,0,0
0,19-25-18.249,MoveLeftKeyDown,1,0,1,0,-7.416028E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19-25-18.375,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,19-25-18.473,MoveLeftKeyUp,1,0,0,1,-1.562049,0,0,0,0,0,0,0,0,0,0,0,0,0
