Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
30,30,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-34-58.989,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-34-58.994,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16-35-04.000,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,16-35-05.490,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
0,16-35-05.609,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,33.33333,10
0,16-35-05.926,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-35-06.149,MoveLeftKeyUp,1,0,0,1,-1.564309,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-35-06.370,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,10
0,16-35-06.384,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,0,20
0,16-35-06.387,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
0,16-35-07.013,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
0,16-35-07.888,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20
0,16-35-07.905,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
0,16-35-08.303,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,20
0,16-35-08.524,MoveRightKeyUp,0,1,0,1,-1.455633,0,0,0,0,0,0,0,0,0,0,0,0,20
0,16-35-08.728,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,20
0,16-35-08.947,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,2,33.33333,30
0,16-35-09.218,MissTarget,0,0,0,0,1.859879E-21,-1,0,0,0,0,0,0,0,0,-5,0,0,25
0,16-35-09.273,MoveRightKeyDown,0,1,1,0,1.709936E-23,0,0,0,0,0,0,0,0,0,0,0,0,25
0,16-35-09.518,MoveRightKeyUp,0,1,0,1,1.663379,0,0,0,0,0,0,0,0,0,0,0,0,25
0,16-35-09.626,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,25
0,16-35-09.639,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,2,0,35
0,16-35-09.643,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35
0,16-35-11.141,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35
0,16-35-11.152,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35
0,16-35-12.435,AvoidObstacle,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,35
0,16-35-12.787,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,35
0,16-35-13.288,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,25
0,16-35-14.148,MissTarget,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,-5,0,0,20
0,16-35-14.171,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,20
0,16-35-15.373,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,20
0,16-35-15.871,MissTarget,0,0,0,0,3,-1,3,0,0,0,0,0,0,0,-5,0,0,15
0,16-35-15.882,AvoidResponse,0,0,0,0,0,0,0,-1,0,3,3,0,0,0,5,0,0,20
0,16-35-16.729,MissTarget,0,0,0,0,3,-1,6,0,0,0,0,0,0,0,-5,0,0,15
0,16-35-17.074,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,15
0,16-35-17.579,LateResponse,0,0,0,0,0,0,0,1,0,3,1,0,0,0,-10,0,0,5
0,16-35-18.052,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
0,16-35-18.449,MissTarget,0,0,0,0,3,-1,6,0,0,0,0,0,0,0,-5,0,0,0
0,16-35-18.791,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
