Mode,Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint
1,300,300,7,3,20,6,true,80
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Score
0,17-23-17.043,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,7.200002,0
0,17-23-17.048,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,17-23-22.047,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17-23-22.517,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-22.714,MoveRightKeyUp,0,1,0,1,1.450193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-23.661,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-23.912,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,1,100,0,0,0,0,0,0,-10
0,17-23-24.178,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,17-23-24.378,MoveRightKeyUp,0,1,0,1,4.437692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,17-23-24.658,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,17-23-24.957,ResponseToRightColor,0,0,0,0,0,0,0,1,1,1,3,0,0,0,10,1,93.33334,0,0,0,0,0,0,0
0,17-23-25.053,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17-23-25.211,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-25.389,MoveLeftKeyUp,1,0,0,1,4.726964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-25.660,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17-23-26.045,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,86.66666,0,0,0,0,0,0,10
0,17-23-26.316,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,17-23-26.446,MoveLeftKeyUp,1,0,0,1,2.063211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,17-23-26.861,MoveRightKeyDown,0,1,1,0,2.22786E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,17-23-27.016,MoveRightKeyUp,0,1,0,1,1.123988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,17-23-27.160,AvoidObstacle,0,0,0,0,2.194474,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,10
0,17-23-27.659,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,17-23-28.061,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10
