MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
300,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-11-55.752,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-12-00.760,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,16-12-01.201,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-12-01.419,MoveLeftKeyUp,1,0,0,1,-1.557837,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-12-02.236,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,16-12-02.382,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-10,0,100,-10
0,16-12-03.615,AvoidObstacle,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,-10
0,16-12-03.764,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-10
0,16-12-03.956,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,-10
0,16-12-04.163,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,0,93.33334,0
0,16-12-04.454,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-12-04.674,MoveLeftKeyUp,1,0,0,1,-4.540871,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-12-04.837,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0
0,16-12-05.080,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,3,0,0,0,10,0,86.66666,10
0,16-12-05.331,MissTarget,0,0,0,0,-6,-1,-6,0,0,0,0,0,0,0,-5,0,0,5
0,16-12-05.408,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,5
0,16-12-05.672,MoveRightKeyUp,0,1,0,1,-4.150954,0,0,0,0,0,0,0,0,0,0,0,0,5
