Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint,ConnectToGtecToggle
30,30,7,3,20,6,false,80,false
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,Score
0,16-19-41.677,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-19-41.681,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16-19-46.683,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,16-19-47.174,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-19-47.345,MoveLeftKeyUp,1,0,0,1,-1.215026,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-19-48.185,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
0,16-19-48.356,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,1,33.33333,10
0,16-19-48.678,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16-19-48.698,MissTarget,0,0,0,0,-2.726704,-1,-3,0,0,0,0,0,0,0,-5,0,0,5
0,16-19-48.940,MoveRightKeyUp,0,1,0,1,-1.167952,0,0,0,0,0,0,0,0,0,0,0,0,5
0,16-19-49.064,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,5
0,16-19-49.252,ResponseToRightColor,0,0,0,0,0,0,0,1,1,2,1,0,0,0,10,1,0,15
0,16-19-49.255,DefeatedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
0,16-19-49.702,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,15
0,16-19-50.756,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15
0,16-19-51.098,MoveLeftKeyDown,1,0,1,0,8.085018E-26,0,0,0,0,0,0,0,0,0,0,0,0,15
0,16-19-51.315,MoveLeftKeyUp,1,0,0,1,-1.528305,0,0,0,0,0,0,0,0,0,0,0,0,15
0,16-19-51.442,GetTarget,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,15
0,16-19-51.645,ResponseToWrongColor,0,0,0,0,0,0,0,-1,1,3,3,0,0,0,-10,2,100,5
0,16-19-51.900,MissTarget,0,0,0,0,-3,-1,-3,0,0,0,0,0,0,0,-5,0,0,0
0,16-19-52.156,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-19-52.394,MoveLeftKeyUp,1,0,0,1,-4.65043,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16-19-52.768,MissTarget,0,0,0,0,-6,-1,-6,0,0,0,0,0,0,0,-5,0,0,-5
0,16-19-53.506,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-53.623,AvoidObstacle,0,0,0,0,-5.054182,0,0,0,0,0,0,1,-3,0,0,0,0,-5
0,16-19-53.682,MoveRightKeyUp,0,1,0,1,-4.801452,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-53.743,MoveRightKeyDown,0,1,1,0,-4.340248,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-53.848,MoveRightKeyUp,0,1,0,1,-3.608356,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-53.917,MoveRightKeyDown,0,1,1,0,-3.109443,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-54.071,MoveRightKeyUp,0,1,0,1,-2.039276,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-54.180,MoveLeftKeyDown,1,0,1,0,-1.318382,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-54.379,MoveLeftKeyUp,1,0,0,1,-0.0004923418,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,16-19-54.478,MissTarget,0,0,0,0,1.196413E-13,-1,0,0,0,0,0,0,0,0,-5,0,0,-10
0,16-19-54.772,MoveLeftKeyDown,1,0,1,0,-3.645355E-35,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,16-19-54.901,MoveLeftKeyUp,1,0,0,1,-0.9106639,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,16-19-55.310,MoveRightKeyDown,0,1,1,0,-3.000003,0,0,0,0,0,0,0,0,0,0,0,0,-10
0,16-19-55.333,MissTarget,0,0,0,0,-2.712174,-1,-3,0,0,0,0,0,0,0,-5,0,0,-15
0,16-19-55.541,MoveRightKeyUp,0,1,0,1,-1.39401,0,0,0,0,0,0,0,0,0,0,0,0,-15
0,16-19-55.715,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,-15
