Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,12,36,20
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
317.5898,2254450,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.76,0,36,21,10,0
317.6211,2254450,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322.5898,2259479,MonsterChangeColor,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323.3398,2260189,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5
323.3398,2260214,MoveLeftKeyDown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
323.5273,2260405,MoveLeftKeyUp,1,0,0,1,-2.986067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
323.8086,2260656,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,10
323.9023,2260773,MoveLeftKeyDown,1,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
323.9961,2260885,MoveLeftKeyUp,1,0,0,1,-5.873518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
324.2773,2261122,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,15
324.6211,2261491,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
324.7461,2261622,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,20
324.8086,2261651,MoveRightKeyUp,0,1,0,1,-3.032978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
325.2148,2262089,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
325.2773,2262133,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,25
325.3711,2262243,MoveRightKeyUp,0,1,0,1,-0.03713771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
325.4648,2262310,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
325.5898,2262443,MoveRightKeyDown,0,1,1,0,-0.0001317225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
325.6563,2262513,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25
325.6836,2262556,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,30
325.7461,2262606,MoveRightKeyUp,0,1,0,1,2.972738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
326.1289,2262980,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
326.1523,2262980,ResponseToRightColor,0,0,0,0,0,0,0,1,1,4,1,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,40
326.3398,2263204,MissTarget,0,0,0,0,3,-1,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,39
326.6211,2263486,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
326.7148,2263598,MoveRightKeyUp,0,1,0,1,5.87827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
326.8086,2263690,MissTarget,0,0,0,0,5.995112,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,38
327.0898,2263978,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,43
327.3711,2264262,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
327.5586,2264454,MoveLeftKeyUp,1,0,0,1,3.010768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
