GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,84475.33,3,31,31,0,0.9275392,0.7356275,0,2.92955,2.859039,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.5)","(27.8, 1.5, -30.7)","(36.7, 1.6, -31.3)","(-30.8, 0.8, -27.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, 0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.4, 0.0, 0.0, 0.9)"
0,89539.09,3,31,31,0,1,1,0,3.874603,3.841171,"(0.0, 0.0)","(0.4, 0.6)","(0.5, 0.6)","(5.1, 0.3, -29.2)","(36.8, 0.7, -31.1)","(-31.3, -0.1, -27.1)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1028371,0.1028371,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.75014,"(0.3, -0.7, -0.6)","(0.6, 0.3, 8.7)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,89565.93,3,31,31,0,1,1,0,3.919952,3.854996,"(0.0, 0.0)","(0.4, 0.6)","(0.5, 0.6)","(4.7, 0.3, -29.2)","(36.8, 0.7, -31.1)","(-31.4, -0.1, -27.1)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1036435,0.1036435,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.69562,"(0.3, -0.7, -0.6)","(0.6, 0.3, 8.7)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,89587.66,3,31,31,0,1,1,0,3.933578,3.857132,"(0.0, 0.0)","(0.4, 0.6)","(0.5, 0.6)","(4.5, 0.3, -29.2)","(36.8, 0.7, -31.1)","(-31.4, -0.1, -27.1)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.09941234,0.09941234,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.64862,"(0.3, -0.7, -0.7)","(0.6, 0.4, 8.7)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,89607.24,3,31,31,0,1,1,0,3.933762,3.857254,"(0.0, 0.0)","(0.4, 0.6)","(0.5, 0.6)","(4.5, 0.3, -29.2)","(36.8, 0.7, -31.1)","(-31.4, -0.1, -27.1)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1104835,0.1104835,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.62583,"(0.3, -0.7, -0.7)","(0.6, 0.4, 8.8)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,89627.71,3,31,31,0,1,1,0,3.96312,3.886261,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(5.9, 0.1, -29.3)","(36.7, 0.6, -31.1)","(-31.1, -0.4, -27.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.1, -0.2, 1.0)",0.09235422,0.09235422,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,89647.81,3,31,31,0,0.9979206,0.9373897,0,3.945709,3.880249,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(10.6, -0.1, -29.7)","(36.6, 0.3, -31.2)","(-30.9, -0.7, -27.3)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.987071,"(0.3, 0.3, -0.9)","(0.1, 2.8, 0.6)","(0.0, 0.0, 1.1)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.2, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,89668.11,3,31,31,0,0.9613404,0.9316997,0,3.926697,3.856125,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.6)","(11.9, -0.2, -29.8)","(36.7, 0.1, -31.2)","(-31.0, -0.8, -27.3)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.08186,"(0.4, 0.4, -0.9)","(0.1, 2.9, 0.8)","(0.0, 0.0, 1.3)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.2, -7.2)","(0.1, 0.0, 0.0, 1.0)"
0,89689.08,3,31,31,0,0.9617218,0.9254872,0,3.931198,3.835388,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(8.0, -0.2, -29.6)","(36.7, 0.1, -31.2)","(-31.0, -0.7, -27.3)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.214678,"(0.4, 0.0, -0.9)","(0.2, 2.7, 1.0)","(0.0, 0.0, 1.5)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.2, -7.1)","(0.1, 0.0, 0.0, 1.0)"
0,89711.23,3,31,31,0,0.9589166,0.9209932,0,3.89949,3.853958,"(0.0, 0.0)","(0.4, 0.7)","(0.4, 0.6)","(3.2, -0.3, -29.3)","(36.8, 0.1, -31.2)","(-31.0, -0.7, -27.3)","(0.1, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)",Player (UnityEngine.CharacterController),9.295694,"(0.4, 0.0, -0.9)","(0.1, 2.7, 1.2)","(0.0, 0.0, 1.7)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.2, -7.0)","(0.1, 0.0, 0.0, 1.0)"
