Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,5,34,20
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
0,2401990,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9,0,34,20,10,0
0,2401990,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2407040,MonsterChangeColor,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2407504,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2407668,MoveRightKeyUp,0,1,0,1,2.95431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2407762,MoveRightKeyDown,0,1,1,0,2.995568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2407820,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,5
0,2407902,MoveRightKeyUp,0,1,0,1,5.915362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,2408158,MoveLeftKeyDown,1,0,1,0,5.999879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,2408276,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,10
0,2408305,MoveLeftKeyUp,1,0,0,1,3.081046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2408636,MoveRightKeyDown,0,1,1,0,3.000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2408761,MoveRightKeyUp,0,1,0,1,5.901581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2408776,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,15
0,2409140,MoveLeftKeyDown,1,0,1,0,5.999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,2409265,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,20
0,2409269,MoveLeftKeyUp,1,0,0,1,3.101577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,2409602,MoveRightKeyDown,0,1,1,0,3.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,2409717,MoveRightKeyUp,0,1,0,1,5.896065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,2409776,GetTarget,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,25
0,2410075,MonsterChangeColor,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,25
0,2410135,MoveLeftKeyDown,1,0,1,0,5.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,2410135,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,2410287,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,30
0,2410314,MoveLeftKeyUp,1,0,0,1,3.03007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,2410668,MoveLeftKeyDown,1,0,1,0,3.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,2410776,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,35
0,2410780,MoveLeftKeyUp,1,0,0,1,0.1469352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,2410780,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,2410780,ResponseToRightColor,0,0,0,0,0,0,0,1,1,4,1,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,45
0,2411139,MoveLeftKeyDown,1,0,1,0,7.01651E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,2411265,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,50
0,2411318,MoveLeftKeyUp,1,0,0,1,-2.977847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,2411759,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,2411875,MoveRightKeyUp,0,1,0,1,-0.1237774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,2411944,AvoidObstacle,0,0,0,0,-0.01065622,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,55
0,2412059,MoveLeftKeyDown,1,0,1,0,-0.0009260445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,2412210,MoveLeftKeyUp,1,0,0,1,-2.950922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
0,2412276,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,60
0,2412278,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60
