Mode,Time,MonsterMaxHp,CDTLevel,TTTLevel,ObstacleAppearance
2,300,300,11,48,20
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Distance,Score
536.2461,2896186,StartGame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.78,0,48,27,10,0
536.2773,2896186,SpawnedMonster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
541.3086,2901239,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541.8555,2901780,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5
542.0898,2902009,MoveRightKeyDown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
542.2148,2902138,MoveRightKeyUp,0,1,0,1,2.983167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
542.2148,2902158,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,10
542.4336,2902361,MoveLeftKeyDown,1,0,1,0,2.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
542.5586,2902511,MoveLeftKeyUp,1,0,0,1,0.007364588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
542.7461,2902667,AvoidObstacle,0,0,0,0,4.271194E-06,0,0,0,0,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,15
542.8711,2902800,MoveRightKeyDown,0,1,1,0,4.552862E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
542.9648,2902902,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,20
542.9961,2902937,MoveRightKeyUp,0,1,0,1,2.987856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
543.2148,2903141,MoveRightKeyDown,0,1,1,0,2.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
543.3086,2903260,MoveRightKeyUp,0,1,0,1,5.970966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
543.3359,2903280,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,25
543.4961,2903464,MoveLeftKeyDown,1,0,1,0,5.99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
543.6836,2903613,MoveLeftKeyUp,1,0,0,1,3.008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
543.7461,2903658,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,30
543.8711,2903810,MoveRightKeyDown,0,1,1,0,3.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
543.9961,2903922,MoveRightKeyUp,0,1,0,1,5.971077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
544.1211,2904025,GetTarget,0,0,0,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,35
544.3398,2904257,MonsterChangeColor,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35
544.3711,2904302,ChangePlayerColor,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35
544.5898,2904505,AvoidObstacle,0,0,0,0,6,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,40
544.6836,2904632,MoveLeftKeyDown,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
544.8086,2904743,MoveLeftKeyUp,1,0,0,1,3.029298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
544.9023,2904810,Attack,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
544.9023,2904810,ResponseToRightColor,0,0,0,0,0,0,0,1,1,4,1,0,0,0,10,1,93.33334,0,0,0,0,0,0,0,50
544.9648,2904877,MissTarget,0,0,0,0,3.000037,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,49
545.0898,2905039,MoveRightKeyDown,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
545.2148,2905162,MoveRightKeyUp,0,1,0,1,5.975446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
545.3086,2905248,MissTarget,0,0,0,0,5.999669,-1,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,48
545.3398,2905276,MoveLeftKeyDown,1,0,1,0,5.999669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
545.4961,2905432,MoveLeftKeyUp,1,0,0,1,3.002683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
545.5586,2905499,MoveLeftKeyDown,1,0,1,0,3.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
545.6211,2905547,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,53
545.6523,2905610,MoveLeftKeyUp,1,0,0,1,0.02426586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
545.7461,2905676,MoveLeftKeyDown,1,0,1,0,0.001621681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
545.8711,2905809,MoveLeftKeyUp,1,0,0,1,-2.986208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
545.9336,2905869,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,58
545.9336,2905876,MoveLeftKeyDown,1,0,1,0,-2.999146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
546.0273,2905964,MoveLeftKeyUp,1,0,0,1,-5.94602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
546.2773,2906236,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,63
546.8086,2906731,AvoidObstacle,0,0,0,0,-6,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,68
547.0273,2906969,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,73
547.1289,2907097,MoveRightKeyDown,0,1,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
547.2773,2907224,MoveRightKeyUp,0,1,0,1,-3.018469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
547.3711,2907294,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,73
547.4023,2907336,GetTarget,0,0,0,0,0,1,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,78
547.4961,2907407,ChangePlayerColor,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78
547.5586,2907495,MoveRightKeyDown,0,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
547.6836,2907620,MoveRightKeyUp,0,1,0,1,-0.0178095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
547.9336,2907842,AvoidObstacle,0,0,0,0,-6.889798E-07,0,0,0,0,0,0,1,-6,0,5,0,0,0,0,0,0,0,0,0,83
548.2773,2908203,AvoidObstacle,0,0,0,0,-3.052494E-13,0,0,0,0,0,0,1,-3,0,5,0,0,0,0,0,0,0,0,0,88
