GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,30496.02,3,31,31,0,1,1,0,2.21199,2.704941,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.5)","(-24.2, 1.3, -31.7)","(36.5, 6.2, -39.4)","(-25.0, 1.2, -31.6)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)","(-0.1, 0.1, 1.0)",0.8042765,0.8042765,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.2, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,35548.29,3,31,31,0,0.8299337,0.8539153,0,2.651886,2.909225,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(22.9, 4.7, -37.1)","(36.4, 6.0, -39.1)","(-24.8, 0.4, -30.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.3, 1.0)",Player (UnityEngine.CharacterController),8.571074,"(0.3, 0.0, -1.0)","(0.1, 2.6, -0.3)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,35574.87,3,31,31,0,0.7004884,0.8122149,0,2.489975,2.83168,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-7.6, 2.7, -32.6)","(36.3, 6.5, -38.5)","(-24.9, 1.2, -30.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),8.495178,"(0.3, 0.9, -0.4)","(0.1, 3.0, -0.2)","(0.0, 0.0, 0.3)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,35594.39,3,31,31,0,0.6581875,0.7601012,0,2.551239,2.680267,"(0.0, 0.0)","(0.3, 0.4)","(0.3, 0.6)","(-12.9, 2.6, -31.9)","(36.3, 6.8, -38.7)","(-24.8, 1.5, -30.2)","(0.0, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,35614.13,3,31,31,0,0.7304325,0.809586,0,2.570023,2.740845,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-16.0, 2.3, -31.7)","(36.3, 6.8, -38.8)","(-24.9, 1.5, -30.5)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,35630.37,3,31,31,0,0.7595531,0.8590682,0,2.465363,2.829407,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-18.2, 2.0, -31.4)","(36.4, 6.8, -39.4)","(-24.9, 1.4, -30.4)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.06901,"(0.1, -0.5, -0.9)","(0.1, 0.7, 8.4)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,35655.65,3,31,31,0,0.8137305,0.9015266,0,2.487488,3.154373,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(36.4, 6.8, -39.3)","(36.4, 6.8, -39.3)","(-24.3, 0.2, -25.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.05364,"(0.1, -0.5, -0.9)","(0.2, 0.8, 8.5)","(0.0, 0.0, 10.2)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,35674.9,3,31,31,0,0.8123824,0.8929188,0,2.474609,3.153732,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(36.4, 6.8, -39.2)","(36.4, 6.8, -39.2)","(-24.4, 0.2, -25.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.20617,"(0.1, -0.6, -0.8)","(0.2, 0.6, 8.7)","(0.0, 0.0, 10.3)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.2)","(0.1, 0.0, 0.0, 1.0)"
0,35692.07,3,31,31,0,0.8339028,0.8829029,0,2.452393,3.147232,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(36.4, 6.7, -39.1)","(36.4, 6.7, -39.1)","(-24.4, 0.3, -25.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.25855,"(0.1, -0.6, -0.8)","(0.2, 0.5, 8.8)","(0.0, 0.0, 10.4)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.1)","(0.1, 0.0, 0.0, 1.0)"
0,35710.03,3,31,31,0,0.8322691,0.9490084,0,2.435196,3.151749,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(36.4, 6.7, -39.1)","(36.4, 6.7, -39.1)","(-24.4, 0.6, -25.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(-0.1, -0.2, 1.0)",0,0,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.39468,"(0.0, -0.7, -0.7)","(0.0, 0.4, 9.0)","(0.0, 0.0, 10.5)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.0)","(0.1, 0.0, 0.0, 1.0)"
