GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,273457.4,3,31,31,0,0.954996,0.9582475,0,2.303894,2.549271,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-22.8, 0.6, -30.0)","(37.6, 6.0, -39.3)","(-23.8, 0.5, -29.9)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.2, 3.8, 3.9)","(0.0, -1.0, 0.1, 0.1)"
0,278520.2,3,31,31,0,1,1,0,2.469757,2.707687,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(19.8, 4.8, -37.0)","(36.0, 6.2, -39.2)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.08571582,0.08571582,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.02836,"(0.0, -0.4, -0.9)","(-0.1, 0.9, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.7)","(0.1, -0.1, 0.0, 1.0)"
0,278542.2,3,31,31,0,1,1,0,2.460068,2.69545,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(18.9, 4.7, -36.9)","(36.0, 6.2, -39.3)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.08382525,0.08382525,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.99447,"(-0.1, -0.4, -0.9)","(-0.1, 1.0, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.7)","(0.1, -0.1, 0.0, 1.0)"
0,278561.8,3,31,31,0,1,1,0,2.455704,2.691299,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(18.4, 4.7, -36.8)","(36.0, 6.2, -39.3)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.07502693,0.07502693,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.95131,"(-0.1, -0.4, -0.9)","(-0.1, 1.0, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.1, -0.1, 0.0, 1.0)"
0,278584,3,31,31,0,1,1,0,2.459717,2.689453,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(18.5, 4.7, -36.8)","(36.0, 6.2, -39.3)","(-25.4, 0.7, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.09853769,0.09853769,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.9566,"(-0.1, -0.4, -0.9)","(-0.1, 1.0, 8.2)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.6)","(0.1, -0.1, 0.0, 1.0)"
0,278604.4,3,31,31,0,1,1,0,2.462982,2.693222,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(18.7, 4.7, -36.9)","(36.0, 6.2, -39.3)","(-25.4, 0.7, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.08530696,0.08530696,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.95526,"(0.0, -0.4, -0.9)","(-0.1, 0.9, 8.3)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.5)","(0.1, -0.1, 0.0, 1.0)"
0,278622.9,3,31,31,0,1,1,0,2.462799,2.687897,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(19.0, 4.7, -36.9)","(36.0, 6.2, -39.3)","(-25.4, 0.7, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.07930336,0.07930336,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.94449,"(-0.1, -0.4, -0.9)","(-0.1, 0.9, 8.4)","(0.0, 0.0, 10.2)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.4)","(0.1, -0.1, 0.0, 1.0)"
0,278643.3,3,31,31,0,1,1,0,2.463516,2.690323,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(19.4, 4.8, -37.0)","(36.0, 6.2, -39.3)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.05466699,0.05466699,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.9549,"(0.0, -0.4, -0.9)","(-0.1, 0.9, 8.5)","(0.0, 0.0, 10.3)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.3)","(0.1, -0.1, 0.0, 1.0)"
0,278664.1,3,31,31,0,1,1,0,2.459167,2.698669,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(19.8, 4.8, -37.1)","(36.0, 6.3, -39.3)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.05958853,0.05958853,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.9744,"(0.0, -0.4, -0.9)","(-0.1, 0.9, 8.6)","(0.0, 0.0, 10.4)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.2)","(0.1, -0.1, 0.0, 1.0)"
0,278683.9,3,31,31,0,1,1,0,2.477341,2.714203,"(0.0, 0.0)","(0.4, 0.5)","(0.4, 0.6)","(19.7, 4.8, -37.0)","(36.0, 6.3, -39.3)","(-25.4, 0.8, -30.7)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)",0.06799111,0.06799111,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.96505,"(0.0, -0.4, -0.9)","(0.0, 0.9, 8.7)","(0.0, 0.0, 10.5)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.2, -7.1)","(0.1, -0.1, 0.0, 1.0)"
