GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,188850.8,3,31,31,0,1,1,0,2.618958,2.886307,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(35.5, 5.8, -39.5)","(36.8, 5.9, -39.6)","(-24.9, 1.1, -32.4)","(-0.1, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(-0.1, 0.1, 1.0)",0.2141171,0.2141171,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.2, 3.8, 3.8)","(0.0, -0.9, 0.1, 0.3)"
0,193902.3,3,31,31,0,1,1,0,2.464432,3.040298,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(14.6, 4.2, -35.2)","(36.9, 6.2, -38.3)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1284582,0.1284582,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.04497,"(0.3, -0.4, -0.9)","(0.6, 1.0, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,193925.8,3,31,31,0,1,1,0,2.462448,3.041733,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(13.3, 4.1, -35.0)","(36.9, 6.2, -38.4)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.12987,0.12987,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.96457,"(0.3, -0.4, -0.9)","(0.5, 1.0, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,193944.7,3,31,31,0,1,1,0,2.474304,3.041641,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(14.4, 4.2, -35.2)","(36.9, 6.2, -38.4)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.137905,0.137905,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.94187,"(0.3, -0.3, -0.9)","(0.6, 1.0, 8.2)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,193962.8,3,31,31,0,1,1,0,2.471741,3.033478,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(11.8, 4.0, -34.9)","(36.9, 6.2, -38.5)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1260597,0.1260597,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.93929,"(0.3, -0.4, -0.9)","(0.5, 1.0, 8.3)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,193980.9,3,31,31,0,1,1,0,2.459167,3.032959,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(9.7, 3.8, -34.6)","(36.9, 6.2, -38.5)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1313935,0.1313935,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.91105,"(0.2, -0.4, -0.9)","(0.5, 1.0, 8.3)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,194001.5,3,31,31,0,1,1,0,2.470581,3.048645,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(12.8, 4.1, -35.1)","(36.9, 6.2, -38.5)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.11866,0.11866,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.83268,"(0.2, -0.3, -0.9)","(0.5, 1.1, 8.3)","(0.0, 0.0, 10.2)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,194022.9,3,31,31,0,1,1,0,2.471283,3.038437,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(17.9, 4.5, -35.8)","(36.9, 6.2, -38.5)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1318632,0.1318632,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.83551,"(0.3, -0.3, -0.9)","(0.5, 1.1, 8.4)","(0.0, 0.0, 10.3)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,194044.2,3,31,31,0,1,1,0,2.493149,3.082031,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(20.4, 4.8, -36.2)","(37.0, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1139274,0.1139274,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.81738,"(0.3, -0.3, -0.9)","(0.6, 1.2, 8.5)","(0.0, 0.0, 10.4)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.2)","(0.1, 0.0, 0.0, 1.0)"
0,194064,3,31,31,0,1,1,0,2.492554,3.03891,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(20.4, 4.8, -36.2)","(37.0, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1266226,0.1266226,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.74902,"(0.3, -0.3, -0.9)","(0.6, 1.2, 8.6)","(0.0, 0.0, 10.5)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -7.0)","(0.1, 0.0, 0.0, 1.0)"
0,194083,3,31,31,0,1,1,0,2.476105,3.03891,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(15.7, 4.3, -35.5)","(37.0, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1287541,0.1287541,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.71198,"(0.2, -0.3, -0.9)","(0.5, 1.2, 8.7)","(0.0, 0.0, 10.6)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.9)","(0.1, 0.0, 0.0, 1.0)"
0,194101.7,3,31,31,0,1,1,0,2.493362,3.035065,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(14.4, 4.2, -35.4)","(37.0, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1307996,0.1307996,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.6985,"(0.2, -0.2, -0.9)","(0.4, 1.2, 8.8)","(0.0, 0.0, 10.7)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.8)","(0.1, 0.0, 0.0, 1.0)"
0,194122.5,3,31,31,0,1,1,0,2.494156,2.997925,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(21.5, 4.9, -36.4)","(37.0, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1399286,0.1399286,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.71005,"(0.3, -0.2, -0.9)","(0.5, 1.2, 9.0)","(0.0, 0.0, 10.8)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.7)","(0.1, 0.0, 0.0, 1.0)"
0,194143.6,3,31,31,0,1,1,0,2.495178,2.998901,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(21.8, 4.9, -36.4)","(36.9, 6.2, -38.6)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1205969,0.1205969,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.73993,"(0.3, -0.3, -0.9)","(0.6, 1.2, 9.1)","(0.0, 0.0, 11.0)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.5)","(0.1, 0.0, 0.0, 1.0)"
0,194164,3,31,31,0,1,1,0,2.498444,2.998062,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(12.8, 4.1, -35.0)","(36.9, 6.2, -38.5)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1376881,0.1376881,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.75133,"(0.2, -0.3, -0.9)","(0.5, 1.1, 9.3)","(0.0, 0.0, 11.1)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.4)","(0.1, 0.0, 0.0, 1.0)"
0,194185.9,3,31,31,0,1,1,0,2.484756,2.997696,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-2.7, 2.7, -32.8)","(36.9, 6.2, -38.3)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1306308,0.1306308,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.72728,"(0.1, -0.3, -0.9)","(0.3, 1.1, 9.4)","(0.0, 0.0, 11.3)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.2)","(0.1, 0.0, 0.0, 1.0)"
0,194208.9,3,31,31,0,1,1,0,2.411682,3.011597,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-3.4, 2.6, -32.7)","(36.9, 6.2, -38.4)","(-24.6, 0.7, -29.7)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.1282974,0.1282974,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.1, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),16.75081,"(0.2, -0.3, -0.9)","(0.4, 1.1, 9.6)","(0.0, 0.0, 11.4)","(0.0, 1.0, 0.0, 0.0)","(0.0, 7.1, -6.0)","(0.1, 0.0, 0.0, 1.0)"
0,194230.3,3,31,31,0,1,1,0,2.321915,2.907639,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-23.7, 0.5, -29.8)","(36.8, 6.1, -39.0)","(-24.4, 0.4, -29.7)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.09654699,0.09654699,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.723397,"(-0.7, 0.5, -0.5)","(-0.2, 2.9, 2.9)","(0.0, 0.0, 3.3)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -5.9)","(0.1, 0.0, 0.0, 1.0)"
0,194252.5,3,31,31,0,1,1,0,2.400375,2.872421,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-24.4, 0.4, -29.7)","(36.9, 6.0, -38.7)","(-24.4, 0.4, -29.7)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.02925613,0.02925613,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.719854,"(-0.5, 0.6, -0.6)","(-0.2, 3.0, 3.1)","(0.0, 0.0, 3.5)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -5.7)","(0.1, 0.0, 0.0, 1.0)"
0,194275.1,3,31,31,0,1,1,0,2.429626,2.848526,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-23.4, 0.5, -29.8)","(36.9, 5.9, -38.6)","(-24.4, 0.4, -29.6)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.03036593,0.03036593,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.756082,"(-0.6, 0.5, -0.7)","(-0.2, 2.9, 3.3)","(0.0, 0.0, 3.7)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -5.5)","(0.1, 0.0, 0.0, 1.0)"
0,194297.2,3,31,31,0,1,1,0,2.426193,2.839859,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(-22.0, 0.6, -30.0)","(36.9, 5.9, -38.6)","(-24.4, 0.4, -29.6)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.01858437,0.01858437,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.789526,"(-0.6, 0.4, -0.7)","(-0.2, 2.9, 3.5)","(0.0, 0.0, 3.9)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -5.3)","(0.1, 0.0, 0.0, 1.0)"
0,194319.5,3,31,31,0,1,1,0,2.399033,2.835175,"(0.0, 0.0)","(0.3, 0.5)","(0.3, 0.6)","(5.4, 3.1, -33.9)","(36.9, 5.9, -38.4)","(-24.4, 0.4, -29.6)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.03971207,0.03971207,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Player (UnityEngine.CharacterController),9.754408,"(-0.1, 0.4, -0.9)","(0.0, 2.9, 3.6)","(0.0, 0.0, 4.2)","(0.0, 0.0, 0.0, 1.0)","(0.0, 7.1, -5.1)","(0.1, 0.0, 0.0, 1.0)"
