GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,315438.9,3,31,31,0,0.7366022,1,0,2.532425,2.806458,"(0.0, 0.0)","(0.4, 0.6)","(0.4, 0.7)","(-3.8, -0.1, -34.7)","(33.1, 1.0, -34.6)","(-29.6, -0.9, -34.7)","(0.3, -0.2, 0.9)","(0.3, -0.2, 0.9)","(0.3, -0.2, 0.9)",0.6356989,0.6356989,0,0,0,0,True,"(0.0, 0.0, 0.0)","(-0.3, -0.2, 0.9)",Player (UnityEngine.CharacterController),4.234953,"(-0.7, 0.0, 0.7)","(-0.3, 2.4, 0.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0)","(0.1, 3.7, 4.2)","(0.0, -1.0, 0.0, 0.2)"
0,320500.7,3,31,31,0,1,1,0,2.835938,2.998169,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-0.9, 0.5, -34.5)","(31.4, 1.6, -34.7)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.552644,0.552644,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.87806,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.4)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -8.2)","(0.1, 0.0, 0.1, 1.0)"
0,320524.5,3,31,31,0,1,1,0,2.831009,3.001297,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-0.8, 0.5, -34.5)","(31.4, 1.5, -34.7)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5406898,0.5406898,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.8262,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.4)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -8.2)","(0.1, 0.0, 0.1, 1.0)"
0,320543.9,3,31,31,0,1,1,0,2.82634,2.99823,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-1.7, 0.5, -34.5)","(31.4, 1.5, -34.7)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5509176,0.5509176,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.81287,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.4)","(0.0, 0.0, 10.0)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -8.1)","(0.1, 0.0, 0.1, 1.0)"
0,320562,3,31,31,0,1,1,0,2.805573,3.019669,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-4.8, 0.4, -34.4)","(31.4, 1.5, -34.7)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5894796,0.5894796,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.79293,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.5)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -8.1)","(0.1, 0.0, 0.1, 1.0)"
0,320580.3,3,31,31,0,1,1,0,2.803192,3.021133,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-5.2, 0.4, -34.4)","(31.4, 1.5, -34.7)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5120608,0.5120608,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.78317,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.5)","(0.0, 0.0, 10.1)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -8.0)","(0.1, 0.0, 0.1, 1.0)"
0,320600.4,3,31,31,0,1,1,0,2.790192,3.019485,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-5.1, 0.4, -34.4)","(31.4, 1.5, -34.6)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5482471,0.5482471,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.76565,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.6)","(0.0, 0.0, 10.2)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -7.9)","(0.1, 0.0, 0.1, 1.0)"
0,320620.3,3,31,31,0,1,1,0,2.782578,3.019135,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-8.7, 0.3, -34.4)","(31.4, 1.5, -34.6)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5485433,0.5485433,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.73744,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.7)","(0.0, 0.0, 10.3)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -7.8)","(0.1, 0.0, 0.1, 1.0)"
0,320639.8,3,31,31,0,1,1,0,2.782898,3.02179,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-9.6, 0.3, -34.4)","(31.4, 1.5, -34.5)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5462273,0.5462273,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.73425,"(0.2, -0.6, -0.8)","(0.4, 0.6, 8.8)","(0.0, 0.0, 10.4)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -7.7)","(0.1, 0.0, 0.1, 1.0)"
0,320660,3,31,31,0,1,1,0,2.783203,3.019089,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.7)","(-6.0, 0.4, -34.4)","(31.4, 1.5, -34.5)","(-31.3, -0.4, -34.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.5261414,0.5261414,0,0,0,0,True,"(0.0, 0.0, 0.0)","(0.0, -0.2, 1.0)",Monster1(Clone) (UnityEngine.CapsuleCollider),17.67586,"(0.2, -0.5, -0.8)","(0.4, 0.7, 8.8)","(0.0, 0.0, 10.5)","(0.0, 1.0, 0.0, 0.0)","(-0.2, 7.1, -7.6)","(0.1, 0.0, 0.1, 1.0)"
