GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation
0,2833804,3,31,31,0,1,1,0,2.495285,2.621185,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(17.3, -0.8, -27.8)","(29.2, -0.9, -27.9)","(-29.6, -0.4, -27.7)","(-0.1, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, -0.1, 1.0)",0.2532366,0.2532366,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.3, 3.7, 3.8)","(0.0, -1.0, 0.0, 0.2)"
0,2838855,3,31,31,0,1,1,0,2.398926,2.351547,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(8.9, -0.6, -27.5)","(29.2, -0.8, -27.7)","(-29.5, -0.4, -27.1)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3686342,0.3686342,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.7)","(0.1, 0.0, 0.0, 1.0)"
0,2838875,3,31,31,0,1,1,0,2.381256,2.352142,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(12.5, -0.7, -27.5)","(29.2, -0.8, -27.6)","(-29.5, -0.4, -27.1)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3796041,0.3796041,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,2838894,3,31,31,0,1,1,0,2.385681,2.340363,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(11.3, -0.7, -27.4)","(29.2, -0.8, -27.6)","(-29.5, -0.4, -26.8)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3701019,0.3701019,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.6)","(0.1, 0.0, 0.0, 1.0)"
0,2838914,3,31,31,0,1,1,0,2.380981,2.355209,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(24.3, -0.8, -27.6)","(29.2, -0.8, -27.6)","(-29.5, -0.4, -26.8)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3838064,0.3838064,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.5)","(0.1, 0.0, 0.0, 1.0)"
0,2838933,3,31,31,0,1,1,0,2.385361,2.355392,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(26.5, -0.8, -27.6)","(29.2, -0.8, -27.6)","(-29.5, -0.4, -26.8)","(-0.1, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.371214,0.371214,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.4)","(0.1, 0.0, 0.0, 1.0)"
0,2838953,3,31,31,0,1,1,0,2.385361,2.351929,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(19.3, -0.7, -27.5)","(29.2, -0.8, -27.6)","(-29.5, -0.5, -26.8)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3798434,0.3798434,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.3)","(0.1, 0.0, 0.0, 1.0)"
0,2838974,3,31,31,0,1,1,0,2.392929,2.355026,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(-1.6, -0.6, -27.2)","(29.2, -0.8, -27.6)","(-29.5, -0.5, -26.8)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.376458,0.376458,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.1)","(0.1, 0.0, 0.0, 1.0)"
0,2838993,3,31,31,0,1,1,0,2.393387,2.355438,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(-3.5, -0.6, -27.1)","(29.2, -0.8, -27.5)","(-29.5, -0.4, -26.8)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3715841,0.3715841,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -7.0)","(0.1, 0.0, 0.0, 1.0)"
0,2839011,3,31,31,0,1,1,0,2.405457,2.355392,"(0.0, 0.0)","(0.6, 0.6)","(0.5, 0.6)","(-4.1, -0.6, -27.1)","(29.2, -0.8, -27.5)","(-29.5, -0.4, -26.8)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)",0.3881314,0.3881314,0,0,0,0,False,0,0,0,0,0,0,0,0,"(0.0, 7.1, -6.8)","(0.1, 0.0, 0.0, 1.0)"
